date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,grade,sqft_above,sqft_basement,lat,sqft_living15
20150402,1150000.0,4.0,3.0,4160,2.0,0,0,11,3040,1120,47.5182,3780
20140825,785000.0,4.0,1.5,2220,1.5,0,0,8,1970,250,47.6564,1984
20150428,872750.0,3.0,2.5,2870,2.0,0,0,10,2870,0,47.6944,2840
20140815,900000.0,4.0,2.75,3950,1.0,0,3,10,2050,1900,47.6969,3130
20140717,350000.0,2.0,1.75,1740,1.5,0,0,8,1740,0,47.526,1560
20150410,2575000.0,5.0,3.0,4780,1.0,0,0,10,3660,1120,47.6242,4660
20140729,940000.0,4.0,2.5,3160,1.0,0,0,10,3160,0,47.6418,3900
20140715,185000.0,5.0,1.75,1990,1.0,0,0,7,1990,0,47.3325,2240
20140624,850000.0,4.0,3.5,3920,2.0,0,0,10,3920,0,47.6316,2550
20140917,201000.0,3.0,1.0,960,1.0,0,0,7,960,0,47.238,1930
20150107,499000.0,2.0,1.5,1540,2.0,0,0,7,1540,0,47.7189,1470
20150408,315000.0,4.0,2.5,1970,2.0,0,0,7,1970,0,47.515,1840
20140806,509950.0,3.0,2.5,1880,2.0,0,0,8,1880,0,47.5666,2060
20150225,286300.0,3.0,2.75,2000,1.0,0,0,8,1260,740,47.5066,2130
20140728,590000.0,3.0,2.5,1990,2.0,0,0,8,1310,680,47.705,2450
20140904,325000.0,4.0,1.0,1400,1.5,0,0,6,1400,0,47.5166,1600
20140822,625000.0,4.0,2.5,3190,2.0,0,0,9,3190,0,47.3425,2810
20141113,378000.0,3.0,1.5,1000,1.0,0,0,7,1000,0,47.7144,1000
20140618,239950.0,3.0,1.75,1670,1.0,0,0,7,1170,500,47.2975,1740
20141111,550000.0,4.0,2.0,2100,1.0,0,0,7,1060,1040,47.6699,1920
20150422,325000.0,2.0,1.0,1010,1.0,0,0,6,1010,0,47.5532,1560
20140609,831000.0,4.0,2.5,2030,1.5,0,0,7,1630,400,47.6547,2000
20141212,249000.0,3.0,1.0,1090,1.0,0,0,6,1090,0,47.7743,1910
20150126,484000.0,4.0,1.75,2440,1.0,0,0,7,1390,1050,47.7406,1390
20141121,395000.0,4.0,3.0,2500,2.0,0,0,9,2500,0,47.3325,2700
20141119,839900.0,4.0,2.5,3420,2.0,0,0,9,3420,0,47.6388,3080
20141113,760000.0,4.0,2.5,2850,2.0,0,0,8,2850,0,47.6759,1720
20150512,750000.0,4.0,1.5,2030,1.5,0,0,8,1530,500,47.5855,2610
20150408,3000000.0,5.0,3.75,4590,2.0,0,0,11,3450,1140,47.6389,3870
20140915,440000.0,3.0,2.5,2230,2.0,0,0,7,2230,0,47.5308,2230
20141203,501000.0,2.0,1.75,1810,1.0,0,0,8,1170,640,47.5695,2090
20140924,739000.0,6.0,4.5,4000,2.0,0,0,7,4000,0,47.6146,1380
20140908,685650.0,3.0,1.75,1490,1.0,0,0,8,1490,0,47.5919,2070
20140625,1005000.0,4.0,4.5,4225,2.0,0,0,11,4225,0,47.6118,2870
20140916,980000.0,4.0,1.75,2120,1.5,0,0,8,1920,200,47.6601,2300
20140930,275000.0,3.0,1.5,1030,1.0,0,0,7,1030,0,47.5069,1330
20140519,319950.0,4.0,1.75,2310,1.0,0,0,7,1650,660,47.4569,1790
20150320,448500.0,3.0,2.25,1830,2.0,0,0,8,1830,0,47.7466,2100
20140603,437000.0,5.0,2.0,2120,1.5,0,0,7,2120,0,47.4558,2120
20141107,330000.0,4.0,1.5,2500,1.0,0,0,7,1250,1250,47.5212,1640
20141217,365000.0,3.0,2.5,2470,2.0,0,0,8,2470,0,47.4096,2400
20141112,329000.0,2.0,1.0,940,1.0,0,0,6,940,0,47.7067,1290
20140620,681500.0,5.0,2.75,3260,1.0,0,0,8,1630,1630,47.6169,2860
20140509,566000.0,3.0,2.25,1660,1.0,0,0,8,1370,290,47.6889,2100
20141020,897500.0,4.0,3.0,4370,2.0,0,0,10,4370,0,47.6573,2430
20141229,738000.0,3.0,2.5,2620,2.0,0,0,9,2620,0,47.6972,2620
20150420,185000.0,3.0,1.75,1500,1.0,0,0,7,1500,0,47.3141,1490
20150304,445000.0,2.0,1.0,910,1.0,0,1,7,830,80,47.5145,1700
20150325,175000.0,3.0,1.75,1430,1.0,0,0,6,1430,0,47.5388,1550
20141121,315000.0,2.0,1.0,900,1.0,0,0,6,760,140,47.5148,1500
20140624,445000.0,4.0,1.75,1250,1.0,0,0,6,1250,0,47.62,990
20140805,1400000.0,5.0,3.0,3850,1.0,0,0,9,2290,1560,47.6425,3010
20141126,832500.0,4.0,2.5,3450,2.0,0,0,10,3450,0,47.7302,3110
20140717,771150.0,4.0,3.5,3950,2.0,0,0,10,3950,0,47.5414,3920
20140513,225000.0,4.0,1.5,1950,1.5,0,0,6,1950,0,47.4364,1950
20140923,389950.0,3.0,2.5,1700,2.0,0,0,7,1700,0,47.5333,1700
20140804,435000.0,3.0,2.5,2370,2.0,0,0,7,2370,0,47.5288,2690
20150316,845000.0,3.0,1.75,1600,2.0,0,0,7,1600,0,47.6447,1660
20140725,1300000.0,4.0,1.75,4060,2.0,0,0,9,2660,1400,47.6437,3320
20140714,350000.0,3.0,2.25,1322,2.0,0,0,8,1087,235,47.5976,1690
20140708,250000.0,3.0,1.75,1140,1.0,0,0,7,1140,0,47.2598,1280
20150430,370000.0,2.0,1.5,1280,2.0,0,0,7,1080,200,47.5872,1340
20140729,750000.0,4.0,2.5,3080,2.5,0,0,8,3080,0,47.7066,2750
20140825,439950.0,2.0,1.75,1210,1.0,0,0,7,910,300,47.6789,1260
20141103,395000.0,4.0,1.75,1950,1.0,0,0,7,1950,0,47.7492,1500
20140807,375000.0,4.0,1.0,1450,1.5,0,0,6,1450,0,47.7061,1450
20140515,263000.0,3.0,2.25,1590,2.0,0,0,7,1590,0,47.2857,1590
20141208,185000.0,3.0,1.0,1240,1.5,0,0,7,1240,0,47.37,1170
20150225,500000.0,3.0,1.0,1440,1.0,0,0,7,790,650,47.591,2690
20140926,920000.0,4.0,2.5,3470,2.0,0,0,10,3470,0,47.554,4370
20141024,936000.0,7.0,3.75,5100,2.0,0,0,10,3640,1460,47.595,3350
20140508,1500000.0,3.0,1.75,2430,1.0,0,2,8,1340,1090,47.6201,2930
20141027,1100000.0,3.0,2.25,2420,1.0,0,0,8,1420,1000,47.6867,2500
20150102,247000.0,3.0,2.5,1510,1.0,0,0,7,1150,360,47.3482,1810
20150425,289500.0,3.0,1.0,1200,1.0,0,0,7,1200,0,47.6981,1580
20140602,432500.0,3.0,2.5,2240,2.0,0,0,7,2240,0,47.5356,2610
20150327,680000.0,3.0,1.75,1870,1.0,0,0,7,970,900,47.6663,1810
20140528,589000.0,3.0,1.0,1110,1.5,0,0,7,1110,0,47.6496,1420
20141223,756450.0,4.0,2.0,3210,1.5,0,0,7,2040,1170,47.5322,2540
20150407,536650.0,3.0,1.75,2090,1.0,0,0,8,1230,860,47.7149,2310
20140702,540000.0,3.0,2.25,1320,2.0,0,0,7,1320,0,47.6081,2010
20150428,385000.0,3.0,1.75,1340,1.0,0,0,7,1340,0,47.7134,1540
20140902,485000.0,3.0,1.0,1020,1.0,0,0,7,1020,0,47.6787,2370
20140926,240000.0,3.0,2.0,1220,1.0,0,0,7,1220,0,47.4712,1990
20150326,415500.0,3.0,2.0,1220,1.0,0,0,7,1220,0,47.4712,1990
20141113,550000.0,3.0,2.0,1390,1.5,0,0,7,1390,0,47.6783,1440
20140929,1260000.0,4.0,2.0,2970,2.5,0,0,9,2970,0,47.6235,2500
20140715,430000.0,2.0,2.0,1440,2.0,0,0,7,1440,0,47.3604,1630
20141112,415000.0,2.0,1.75,1550,1.0,0,3,7,830,720,47.5274,1920
20150128,365000.0,4.0,2.5,1904,2.0,0,0,7,1904,0,47.3107,1560
20141210,257000.0,4.0,1.5,1400,2.0,0,0,7,1400,0,47.3314,1580
20140624,420000.0,3.0,2.5,2140,2.0,0,0,8,2140,0,47.5541,2860
20140916,338995.0,3.0,1.75,1320,1.0,0,0,7,1320,0,47.4557,1320
20150410,615000.0,3.0,1.75,2620,1.0,0,0,7,1330,1290,47.7235,1530
20141212,312500.0,4.0,0.5,2300,2.0,0,0,8,2300,0,47.3285,1820
20140506,513000.0,4.0,2.5,2000,2.0,0,0,8,2000,0,47.7443,2210
20150127,857500.0,4.0,2.75,2960,2.0,0,3,9,2210,750,47.5747,2270
20141230,1060000.0,3.0,2.75,2700,1.5,0,1,10,2700,0,47.5706,3390
20140722,585000.0,3.0,1.75,1740,1.0,0,3,8,1150,590,47.4919,2110
20141008,350500.0,2.0,2.5,1770,1.0,0,0,7,1770,0,47.3497,1770
20141006,215000.0,3.0,2.0,1290,1.0,0,0,7,1290,0,47.4811,1650
20140617,440000.0,4.0,2.0,1450,1.5,0,0,7,1450,0,47.7285,1450
20150427,270000.0,3.0,2.25,1420,1.0,0,0,7,1130,290,47.3598,1460
20141023,385000.0,3.0,0.75,1330,1.0,0,0,7,1330,0,47.5377,1410
20141117,688500.0,3.0,1.75,1760,1.5,0,3,7,1760,0,47.6748,1760
20140519,700000.0,3.0,1.75,2010,1.0,0,0,7,1230,780,47.6105,2210
20140822,585000.0,5.0,2.0,2560,1.0,0,0,8,1280,1280,47.5547,2200
20150226,401000.0,2.0,1.5,1260,2.0,0,0,7,1260,0,47.6747,1260
20150306,655000.0,4.0,2.25,2420,1.0,0,0,8,1890,530,47.6287,1740
20140604,317000.0,3.0,1.0,1010,1.0,0,0,6,1010,0,47.5746,960
20150505,500000.0,4.0,2.5,1770,1.5,0,0,6,1770,0,47.719,1460
20141021,314963.0,2.0,1.0,890,1.0,0,0,6,890,0,47.6975,1490
20141027,715000.0,3.0,1.5,1670,2.0,0,2,7,1670,0,47.5671,1670
20141014,280000.0,3.0,2.25,1360,2.0,0,0,7,1360,0,47.4687,1200
20140612,531000.0,3.0,2.5,2120,2.0,0,0,9,2120,0,47.7374,2490
20140923,617000.0,3.0,2.5,1910,2.0,0,0,8,1910,0,47.6176,1530
20141009,440000.0,4.0,1.0,1480,1.5,0,0,7,1480,0,47.7079,1480
20140729,140000.0,3.0,1.0,1090,1.0,0,0,7,1090,0,47.2975,1380
20150213,661000.0,4.0,1.75,1670,1.0,0,0,8,1670,0,47.6315,2360
20150429,697000.0,4.0,1.75,1670,1.0,0,0,8,1670,0,47.6315,2360
20140627,1195000.0,5.0,2.75,3650,2.0,0,0,9,2750,900,47.5497,2900
20140920,535000.0,4.0,2.0,1970,1.0,0,0,8,1030,940,47.6873,1650
20150324,404500.0,2.0,2.0,1320,1.5,0,0,6,1320,0,47.5643,1410
20141112,396500.0,3.0,1.0,1710,1.0,0,0,7,1100,610,47.5256,1310
20150320,450000.0,3.0,2.25,1740,1.0,0,0,8,1180,560,47.5339,1880
20150116,605000.0,3.0,3.25,2200,2.0,0,0,8,1740,460,47.6325,2200
20140911,699000.0,3.0,2.0,2010,2.0,0,2,9,2010,0,47.5153,1640
20140619,805000.0,3.0,3.0,3910,2.0,0,0,11,3910,0,47.6953,1860
20150219,156000.0,1.0,0.75,470,1.0,0,0,4,470,0,47.6554,1730
20150306,595000.0,4.0,2.5,2330,1.0,0,0,8,1780,550,47.6955,1740
20140728,285000.0,3.0,1.75,1930,1.5,0,0,6,1930,0,47.5263,1350
20150325,725000.0,4.0,2.5,3270,2.0,0,0,9,3270,0,47.5374,2740
20141125,216300.0,3.0,2.5,1650,2.0,0,0,8,1650,0,47.3206,1720
20141020,410000.0,4.0,2.75,2220,1.0,0,0,7,1260,960,47.4804,1580
20140903,597000.0,2.0,1.75,2470,1.0,0,3,7,1140,1330,47.5599,1790
20150218,325000.0,3.0,1.0,1300,1.0,0,0,7,1300,0,47.7562,1300
20150401,355000.0,5.0,2.75,2530,1.0,0,0,7,1530,1000,47.3738,2250
20141218,338000.0,3.0,1.5,2400,1.0,0,0,7,1200,1200,47.5001,1460
20141118,210000.0,4.0,2.25,1500,2.0,0,0,7,1500,0,47.3378,1700
20140814,423000.0,4.0,1.75,1700,1.0,0,0,7,1700,0,47.7308,1930
20150211,249500.0,4.0,1.5,2120,1.0,0,0,7,1170,950,47.2933,1790
20150110,325000.0,4.0,2.5,2240,2.0,0,0,8,2240,0,47.3922,1920
20150325,257000.0,3.0,1.75,1540,1.0,0,0,7,1070,470,47.3666,1240
20150420,550000.0,3.0,1.75,1890,1.0,0,3,8,1890,0,47.6454,2110
20141114,490000.0,3.0,1.0,1260,2.0,0,0,7,1260,0,47.6773,1760
20150202,299000.0,2.0,1.5,1160,2.0,0,0,7,1160,0,47.7255,1410
20141103,295000.0,2.0,1.0,1300,1.0,0,0,6,1300,0,47.466,1880
20141029,630000.0,4.0,2.5,3220,2.0,0,0,8,3220,0,47.6261,2550
20150424,320000.0,4.0,1.5,2020,1.0,0,0,7,1010,1010,47.4579,1720
20150424,1110000.0,4.0,2.5,2990,1.0,0,0,8,2100,890,47.5932,2270
20140922,398000.0,4.0,1.0,1420,1.0,0,0,7,1420,0,47.6988,1670
20140521,218000.0,3.0,1.0,1020,1.0,0,0,7,1020,0,47.5175,1290
20150303,590000.0,4.0,2.75,2400,2.0,0,0,8,2400,0,47.4686,2270
20140601,1595000.0,5.0,3.0,3640,2.0,0,3,10,2540,1100,47.5842,3330
20141218,348500.0,2.0,2.25,1550,2.0,0,0,8,1550,0,47.5396,1460
20140725,592500.0,2.0,2.0,1870,1.0,0,0,8,1870,0,47.7082,2170
20140610,505000.0,3.0,2.5,2340,2.0,0,0,8,2340,0,47.7347,2340
20141029,1430000.0,5.0,4.25,3350,2.0,0,0,10,2260,1090,47.6351,1810
20140721,502000.0,3.0,1.0,1710,1.0,0,0,7,1140,570,47.5719,1670
20140624,257500.0,2.0,2.0,1180,1.0,0,0,7,1180,0,47.7252,460
20140711,405000.0,3.0,1.5,1600,1.0,0,0,7,1600,0,47.721,1700
20150317,427000.0,3.0,1.75,1300,1.0,0,0,7,1300,0,47.7005,1370
20141204,290000.0,3.0,1.5,1040,1.0,0,0,7,1040,0,47.7583,1040
20150324,222000.0,3.0,1.0,1220,1.0,0,0,7,1220,0,47.5191,1210
20141218,315000.0,3.0,2.5,2240,2.0,0,0,8,2240,0,47.3503,2240
20140604,371000.0,3.0,1.5,1420,1.0,0,0,7,1420,0,47.694,1540
20140626,279900.0,3.0,1.75,1580,1.0,0,0,7,1580,0,47.2798,1580
20150420,250000.0,3.0,1.5,2390,1.0,0,0,7,1890,500,47.4754,2430
20140506,599000.0,4.0,2.25,2260,2.0,0,0,8,1400,860,47.5689,2770
20140716,267300.0,3.0,1.75,1890,1.0,0,0,7,1890,0,47.2568,1690
20141211,585000.0,2.0,1.75,1830,1.0,0,2,7,1070,760,47.5592,1570
20150414,350000.0,3.0,1.75,1000,1.0,0,0,6,1000,0,47.7417,1220
20140617,506000.0,3.0,1.75,2180,1.0,0,0,8,1480,700,47.7594,2180
20141113,400000.0,6.0,2.0,2320,2.0,0,0,8,2320,0,47.398,2540
20141104,151100.0,3.0,1.0,840,1.0,0,0,6,840,0,47.496,1260
20150421,251000.0,3.0,1.0,840,1.0,0,0,6,840,0,47.496,1260
20140522,555000.0,4.0,2.25,2350,1.0,0,0,8,1430,920,47.5579,2640
20141006,467500.0,3.0,1.75,2040,1.0,0,0,7,2040,0,47.4361,1790
20150407,479000.0,4.0,2.5,2370,2.0,0,0,8,2370,0,47.3389,2870
20150416,247000.0,5.0,2.0,1590,1.0,0,0,7,1060,530,47.3398,1460
20150123,299500.0,3.0,1.0,1380,1.0,0,0,7,1380,0,47.4653,1040
20150507,306888.0,4.0,1.5,1940,1.5,0,0,7,1270,670,47.7297,1960
20141006,675000.0,4.0,2.5,3320,2.0,0,0,9,3320,0,47.3637,2530
20150421,577000.0,2.0,1.0,1090,1.5,0,0,7,1090,0,47.6638,2080
20140520,219950.0,3.0,1.5,1650,1.0,0,0,7,1090,560,47.3285,1560
20140723,375000.0,3.0,1.5,1110,1.0,0,0,6,1110,0,47.6717,1670
20141107,650000.0,4.0,2.5,2110,1.0,0,0,7,1530,580,47.6882,1420
20150406,975000.0,3.0,3.0,1850,1.5,0,0,6,1850,0,47.6711,1360
20150429,229000.0,1.0,1.0,600,1.0,0,0,6,600,0,47.5558,1480
20140921,575000.0,5.0,2.5,2760,1.5,0,0,8,1730,1030,47.6074,1680
20150428,815000.0,4.0,1.75,2970,1.0,0,4,9,1560,1410,47.5907,3310
20140806,525000.0,3.0,1.75,2300,1.0,0,0,7,1350,950,47.7716,2320
20140606,471000.0,3.0,2.5,2030,2.0,0,0,8,1720,310,47.5305,1670
20140623,450000.0,4.0,1.75,2160,1.0,0,0,8,1260,900,47.6893,1670
20140528,590000.0,3.0,2.0,1650,2.0,0,0,7,1650,0,47.5713,1280
20140801,744000.0,4.0,2.5,3140,2.0,0,0,8,2200,940,47.5664,2860
20141201,460000.0,4.0,2.25,2690,2.0,0,0,9,2690,0,47.3106,2570
20150313,299000.0,5.0,2.5,1940,1.0,0,0,7,1290,650,47.7438,1810
20150129,231000.0,4.0,1.0,1220,1.5,0,0,6,1220,0,47.205,1540
20140820,195000.0,3.0,1.0,1300,1.0,0,0,6,1300,0,47.3037,1150
20150423,305000.0,3.0,1.75,1660,1.0,0,0,7,1130,530,47.4473,1250
20150302,895000.0,4.0,1.5,3390,2.0,0,0,8,2530,860,47.58,3080
20140507,1110000.0,4.0,1.5,2310,1.0,0,0,7,1890,420,47.6232,2840
20140626,339000.0,2.0,1.0,950,1.0,0,0,7,950,0,47.557,1180
20150411,885000.0,4.0,3.75,2400,1.0,0,0,7,1370,1030,47.6295,2230
20141103,375000.0,3.0,1.0,1780,1.5,0,0,6,1050,730,47.5119,1260
20140804,367400.0,4.0,1.5,1280,1.0,0,0,7,1280,0,47.6023,1310
20150424,700000.0,4.0,2.0,1930,1.0,0,0,7,1430,500,47.646,1910
20150130,667000.0,5.0,2.25,2560,1.0,0,0,8,1870,690,47.5819,2070
20141222,200000.0,2.0,1.0,920,1.0,0,0,6,920,0,47.5177,1210
20150415,552775.0,3.0,2.5,1900,2.0,0,0,8,1900,0,47.6326,2900
20140722,452000.0,3.0,2.0,2270,1.0,0,0,6,1270,1000,47.5092,2210
20141121,418000.0,3.0,2.5,2080,1.0,0,0,8,1360,720,47.4694,1790
20150212,601500.0,3.0,1.75,1460,1.0,0,0,8,1460,0,47.6709,2240
20140505,600000.0,3.0,1.75,1670,1.0,0,0,8,1670,0,47.5929,2330
20150424,340000.0,4.0,2.5,2810,2.0,0,0,9,2810,0,47.333,2660
20140826,310000.0,3.0,2.5,2370,2.0,0,0,8,2370,0,47.2703,1870
20141217,290000.0,2.0,1.75,1700,1.0,0,0,8,1700,0,47.5066,1700
20150424,438000.0,2.0,1.0,1630,1.0,0,0,7,1630,0,47.7222,1800
20150224,718000.0,4.0,2.75,2930,1.0,0,0,8,1660,1270,47.5841,2200
20140620,200000.0,2.0,1.0,860,1.0,0,0,6,860,0,47.4878,1030
20140528,479900.0,3.0,2.0,1980,1.0,0,0,9,1980,0,47.3657,2200
20150423,400000.0,3.0,2.5,2080,2.0,0,0,9,2080,0,47.4395,2550
20150323,219950.0,3.0,1.0,1060,1.0,0,0,7,1060,0,47.4434,1130
20140827,300000.0,3.0,2.5,1590,2.0,0,0,7,1590,0,47.7344,1820
20140805,437000.0,3.0,2.25,1980,1.0,0,0,7,1290,690,47.7753,1550
20140710,350000.0,4.0,2.0,1720,1.0,0,0,7,860,860,47.7307,1250
20140929,626000.0,4.0,1.75,1350,1.0,0,0,7,1350,0,47.6335,1890
20150224,490000.0,3.0,2.5,2080,2.0,0,0,8,2080,0,47.7455,2320
20140520,289000.0,3.0,2.5,2090,2.0,0,0,8,2090,0,47.3724,2740
20141114,595000.0,3.0,2.5,2030,2.0,0,0,7,2030,0,47.6594,1790
20141211,676000.0,3.0,2.25,2680,1.0,0,0,9,2680,0,47.4828,2680
20150414,389000.0,3.0,1.75,1820,1.0,0,0,7,1220,600,47.7466,1940
20140915,240000.0,3.0,2.0,1300,1.0,0,0,7,1300,0,47.3837,1630
20140617,382500.0,4.0,2.5,2210,2.0,0,0,8,2210,0,47.4206,1970
20140509,511555.0,3.0,2.0,1400,1.0,0,0,7,1400,0,47.586000000000006,1600
20140910,710500.0,3.0,1.75,2040,1.5,0,0,8,1540,500,47.6608,1620
20140521,429000.0,3.0,2.5,2420,2.0,0,0,8,1860,560,47.463,2620
20140723,170000.0,4.0,1.75,1920,1.0,0,0,7,1920,0,47.4222,1490
20140821,2135000.0,4.0,3.25,3860,1.0,0,4,10,2630,1230,47.6224,4590
20150408,480000.0,5.0,2.75,2760,1.0,0,0,7,1430,1330,47.7563,2460
20140720,1665000.0,4.0,3.75,3450,2.0,0,4,10,2640,810,47.6134,3180
20140513,225000.0,3.0,1.0,1040,1.0,0,0,6,1040,0,47.4906,1100
20141201,615000.0,3.0,1.75,2220,1.0,0,2,8,2040,180,47.774,2540
20141120,438950.0,4.0,2.5,2470,2.0,0,3,7,2470,0,47.2396,1680
20150304,242000.0,3.0,1.75,1300,1.0,0,0,7,1300,0,47.3448,1400
20140716,560000.0,3.0,2.5,1960,1.0,0,0,8,1460,500,47.6339,1960
20141003,857500.0,3.0,1.5,2040,2.0,0,2,8,2040,0,47.6658,1540
20140506,685000.0,4.0,2.5,3030,2.0,0,0,9,3030,0,47.6075,2790
20150403,486000.0,4.0,3.0,2260,2.0,0,0,7,2260,0,47.7297,2200
20140605,749000.0,3.0,2.5,2670,2.0,0,0,9,2670,0,47.6599,2670
20141114,260000.0,3.0,2.5,1520,2.0,0,0,7,1520,0,47.3687,1670
20150114,1015000.0,3.0,1.75,3610,1.5,0,2,10,2610,1000,47.583,2900
20150310,565000.0,3.0,1.75,1130,1.0,0,0,7,930,200,47.6379,1360
20141014,355000.0,3.0,2.0,1480,2.0,0,0,7,1480,0,47.6969,1850
20140730,775000.0,5.0,2.0,3540,2.0,0,3,9,3540,0,47.7108,2280
20150422,335000.0,4.0,2.25,2100,1.0,0,0,7,1050,1050,47.4676,1760
20140620,1300000.0,5.0,4.0,3366,2.5,0,2,8,2966,400,47.6466,2340
20140603,545000.0,3.0,1.75,1810,1.5,0,0,7,1810,0,47.6599,1140
20141118,540000.0,3.0,1.75,1680,1.5,0,0,7,1680,0,47.5745,1460
20140915,687500.0,3.0,1.75,2450,1.0,0,2,8,1540,910,47.7296,2520
20140708,115000.0,1.0,2.0,1150,1.0,0,0,7,1150,0,47.2951,1200
20141125,227000.0,1.0,2.0,1150,1.0,0,0,7,1150,0,47.2951,1200
20150429,870000.0,4.0,2.5,3240,2.0,0,2,9,3240,0,47.5641,4610
20141112,1190000.0,4.0,2.5,3480,1.5,0,0,11,3480,0,47.6404,3960
20140910,375000.0,4.0,2.5,2800,2.0,0,0,9,2800,0,47.3596,2960
20140828,902000.0,3.0,2.75,3240,1.0,0,2,8,1620,1620,47.567,2700
20140617,269500.0,2.0,1.5,1480,1.0,0,0,6,940,540,47.4942,1090
20150310,570000.0,3.0,1.0,1700,1.5,0,0,6,1200,500,47.6819,1550
20140821,359950.0,2.0,1.0,1240,1.0,0,0,7,1040,200,47.7061,1190
20150325,1450000.0,4.0,3.5,3720,2.0,0,0,10,2880,840,47.5885,2080
20140717,615000.0,3.0,2.5,1910,2.0,0,0,8,1910,0,47.6324,2240
20140604,250000.0,4.0,2.0,2120,1.5,0,0,7,2120,0,47.3722,1720
20140916,530000.0,4.0,2.5,3020,2.0,0,0,7,3020,0,47.5346,2640
20150127,474950.0,3.0,2.0,2250,1.0,0,0,7,2250,0,47.542,2110
20150222,490000.0,4.0,2.0,1650,2.0,0,0,7,1650,0,47.7117,1650
20140528,210000.0,2.0,1.5,880,2.0,0,0,7,880,0,47.5188,1070
20141114,265500.0,3.0,1.0,1860,1.0,0,0,7,1860,0,47.3904,1740
20140620,1462500.0,5.0,3.25,3840,3.0,0,3,10,2750,1090,47.5929,2060
20140605,310000.0,4.0,2.25,2192,2.0,0,0,8,2192,0,47.3644,1914
20150409,324500.0,3.0,2.5,1590,2.0,0,0,7,1590,0,47.4832,2160
20140929,599000.0,4.0,4.75,3700,1.0,0,0,7,1840,1860,47.768,1720
20140709,525000.0,4.0,2.5,3670,2.0,0,0,10,3670,0,47.4617,3300
20140515,400000.0,3.0,1.0,1630,1.0,0,0,7,1630,0,47.7548,1480
20141223,887500.0,3.0,3.0,4230,2.0,0,3,9,3780,450,47.4176,2880
20140723,344000.0,2.0,1.0,1060,1.5,0,0,6,770,290,47.6896,1820
20140515,525000.0,3.0,2.5,2700,2.0,0,0,9,2700,0,47.7434,2660
20140822,385000.0,3.0,2.25,2110,2.0,0,0,8,2110,0,47.7311,1740
20141217,820000.0,4.0,2.5,3720,2.0,0,0,10,3720,0,47.6085,3515
20150427,1305000.0,4.0,3.5,3440,2.0,0,0,11,2560,880,47.6672,3090
20140729,549000.0,4.0,2.25,2420,1.0,0,0,8,1350,1070,47.6206,2160
20150225,180000.0,3.0,1.0,1090,1.5,0,0,7,1090,0,47.5177,1230
20140521,589000.0,4.0,2.5,2910,2.0,0,2,8,2910,0,47.5388,2550
20150127,350000.0,3.0,1.0,1050,1.0,0,0,7,1050,0,47.5564,1490
20150409,197400.0,3.0,2.0,1610,1.0,0,0,7,1110,500,47.334,1920
20140806,267000.0,3.0,2.5,1760,2.0,0,0,8,1760,0,47.3731,1890
20141224,480000.0,3.0,1.5,1540,1.0,0,0,7,1540,0,47.5817,1710
20141013,650000.0,4.0,2.5,2580,1.0,0,0,8,1660,920,47.703,2060
20150213,600000.0,2.0,1.0,1370,1.5,0,0,7,1370,0,47.6744,1500
20150430,490000.0,2.0,1.75,1440,1.0,0,0,8,1440,0,47.7028,1810
20141121,225000.0,3.0,1.0,1410,1.0,0,0,7,980,430,47.4577,1510
20140703,640000.0,3.0,2.25,1980,1.0,0,0,8,1980,0,47.6384,2800
20140610,710000.0,3.0,3.5,2440,2.0,0,0,7,1990,450,47.589,2440
20140609,325000.0,3.0,2.0,1350,1.0,0,0,7,1350,0,47.7313,1350
20140725,595000.0,3.0,3.25,3130,1.0,0,0,9,2210,920,47.7741,2710
20140718,128750.0,3.0,1.0,880,1.0,0,0,5,880,0,47.3019,880
20141017,465000.0,3.0,2.25,1920,1.0,0,0,7,1240,680,47.6078,1920
20140726,710000.0,4.0,1.75,2700,1.0,0,0,8,1450,1250,47.6838,1760
20150306,605000.0,4.0,2.75,1670,1.0,0,0,7,840,830,47.5496,1100
20140808,994000.0,4.0,2.5,3470,2.0,0,0,10,3470,0,47.547,3360
20140619,489950.0,3.0,2.25,1820,2.0,0,0,8,1820,0,47.7133,2430
20140506,365000.0,3.0,1.5,1310,1.0,0,0,7,1310,0,47.7291,1090
20150202,359950.0,3.0,2.0,1790,1.0,0,0,8,1790,0,47.3898,2330
20140929,495000.0,4.0,2.5,2460,2.0,0,0,8,2460,0,47.4912,2510
20140521,255000.0,3.0,1.5,1060,1.0,0,0,7,1060,0,47.4293,1410
20140812,330000.0,3.0,1.75,1340,1.0,0,0,7,1340,0,47.7207,2950
20140707,450000.0,3.0,1.75,1480,1.0,0,0,8,1480,0,47.6634,1920
20150318,655000.0,4.0,2.5,3500,2.0,0,2,9,3500,0,47.5428,3180
20150421,485000.0,4.0,2.75,2910,1.0,0,2,9,2120,790,47.3397,2850
20140812,375000.0,4.0,1.75,1940,1.0,0,0,8,970,970,47.7578,1940
20141017,570000.0,4.0,2.5,2280,2.0,0,0,8,2280,0,47.5902,2246
20150423,350000.0,3.0,2.25,1190,3.0,0,0,8,1190,0,47.6972,1210
20150225,550000.0,3.0,1.0,1260,1.0,0,3,7,1260,0,47.5058,2020
20140731,513000.0,5.0,2.0,2270,1.0,0,0,7,1150,1120,47.6692,1950
